r_theta,G,Jh,phi,xobj
"[[0.9987353667711474, -0.04305104810906405, -0.025898991231217285], [0.045562496712010105, 0.9933367260982141, 0.10586032798158848], [0.021169528308881146, -0.10690705487078385, 0.994043990273339]]","[[0.9987353667711474, 0.025898991231217285, -0.04305104810906405, 0.9987353667711474, -0.025898991231217285, 0.04305104810906405], [0.045562496712010105, -0.10586032798158848, 0.9933367260982141, 0.045562496712010105, 0.10586032798158848, -0.9933367260982141], [0.021169528308881146, -0.994043990273339, -0.10690705487078385, 0.021169528308881146, 0.994043990273339, 0.10690705487078385], [-0.0006992844015445624, 0.0028582331294283387, 0.02683913488303145, 0.0006992844015445624, -0.0028582331294283387, -0.02683913488303145], [0.02696591570727304, 0.0012302123541598046, 0.0005715635693243508, 0.02696591570727304, 0.0012302123541598046, 0.0005715635693243508], [-4.336808689942018e-19, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0]]","[[-0.004611932294370711, 0.00016666555183882732, -0.05248873989357643, -0.033276192999672764, 0.0, 0.0, 0.0, 0.0], [-0.009505856241590104, -0.00733199797731043, -0.01832653727779791, -0.01024711828699117, 0.0, 0.0, 0.0, 0.0], [0.08747450015896495, -0.00081284933504228, 0.06399645154490917, 0.03452085606275745, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.000881530473024308, 4.1822973358641355e-05, 0.001836501931862735, -0.04036351664006716], [0.0, 0.0, 0.0, 0.0, -0.07831500997047015, 0.0039965340077976795, -0.0022332476889869667, -0.0010125836492398943], [0.0, 0.0, 0.0, 0.0, -0.008386525443401658, -0.00011339195040786551, 0.04754517859876379, 0.02781642866420221]]","[0.12584506034851062, 0.4541169261932372, 1.7303889846801757, -0.019883050918579226, 0.07982574462890613, -0.32054342269897473, -0.4754754447937013, -0.3404849910736085, 0.12431107521057116, -0.2913977050781251, -0.4754754447937013, -0.08431018829345716, 1.5539811706542968, -0.05976666450500501, -1.1780386114120485, 1.894524917602539]","[0.08849143448672671, -0.00032034808764472826, 0.045954618426298076]"
