r_theta,G,Jh,phi,xobj
"[[0.9943468283423366, 0.09259596295082176, 0.051704884441082434], [-0.09414099867065803, 0.995158902557965, 0.028275439117583474], [-0.048835100347927304, -0.03298334954862822, 0.9982641563523664]]","[[0.9943468283423366, -0.051704884441082434, 0.09259596295082176, 0.9943468283423366, 0.051704884441082434, -0.09259596295082176], [-0.09414099867065803, -0.028275439117583474, 0.995158902557965, -0.09414099867065803, 0.028275439117583474, -0.995158902557965], [-0.048835100347927304, -0.9982641563523664, -0.03298334954862822, -0.048835100347927304, 0.9982641563523664, 0.03298334954862822], [0.0013960017990331927, 0.0007634238084702568, 0.026952754721765795, -0.0013960017990331927, -0.0007634238084702568, -0.026952754721765795], [0.02684783018674701, -0.002541797040067975, -0.0013185823826967484, 0.02684783018674701, -0.002541797040067975, -0.0013185823826967484], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[-0.029045023667251917, 0.002081590922371225, -0.058478793344719164, -0.035020254183602176, 0.0, 0.0, 0.0, 0.0], [-0.002061718613112528, 0.031605106636843155, 0.0049214640769639035, 0.0029602210187713893, 0.0, 0.0, 0.0, 0.0], [0.10540429535242087, 0.0006701038134847467, 0.06155642331426775, 0.03418763471230903, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01124130201714709, -0.0005504028407205306, 0.009538966671738685, -0.03097119972522185], [0.0, 0.0, 0.0, 0.0, -0.09138691393954265, 0.004029999497930612, 0.00037538528803733747, -0.004562214691279737], [0.0, 0.0, 0.0, 0.0, -0.003659990511011684, -0.0002410168112804558, 0.0602311463347608, 0.03773519757918805]]","[-0.049028768539428835, 0.8667577362060546, 1.3223498916625975, -0.11652387619018567, 0.07982574462890613, -0.32054342269897473, -0.46780551910400403, -0.3374170207977296, 0.11510716438293445, -0.29446567535400403, -0.47394145965576184, -0.09811605453491223, 1.4926217651367186, -0.02601899147033704, -0.9770871543884279, 1.5539811706542968]","[0.10838313583962134, 0.010426379857955236, 0.045426400742424315]"
