r_theta,G,Jh,phi,xobj
"[[0.9997279395724006, 0.023278215758794116, -0.0002719814071874697], [-0.023194529499537472, 0.9969917791732108, 0.07397773278147095], [0.001993268363619776, -0.0739512149756131, 0.9972603878144009]]","[[0.9997279395724006, 0.0002719814071874697, 0.023278215758794116, 0.9997279395724006, -0.0002719814071874697, -0.023278215758794116], [-0.023194529499537472, -0.07397773278147095, 0.9969917791732108, -0.023194529499537472, 0.07397773278147095, -0.9969917791732108], [0.001993268363619776, -0.9972603878144009, -0.0739512149756131, 0.001993268363619776, 0.9972603878144009, 0.0739512149756131], [-7.344230443284405e-06, 0.0019973923787019294, 0.026926032539490385, 7.344230443284405e-06, -0.0019973923787019294, -0.026926032539490385], [0.026992741092292175, -0.0006262468862327107, 5.381728700635888e-05, 0.026992741092292175, -0.0006262468862327107, 5.381728700635888e-05], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[-0.003955366972113553, 0.0011352455872516971, 0.0027831039986053515, -0.006831708846854779, 0.0, 0.0, 0.0, 0.0], [-0.01006666664044741, 0.09723063230745027, -0.006435094105160885, -0.0035731636477574387, 0.0, 0.0, 0.0, 0.0], [0.13564609368987063, 0.007360333479648584, 0.08309895156996266, 0.048420740327410006, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01838241330533066, 0.001953820487862977, -0.010075106590534174, -0.007540001998218911], [0.0, 0.0, 0.0, 0.0, -0.12420263652768726, -0.012706480133295117, -0.01256771258952607, -0.0067747963077470635], [0.0, 0.0, 0.0, 0.0, -0.009643598676125048, -0.0017887444438379001, 0.09414049142634547, 0.04797142804376421]]","[-0.022951021194458132, 1.6598256683349608, -0.38190258979797376, 0.20407806396484363, 0.07982574462890613, -0.32054342269897473, -0.47700942993164075, -0.342018976211548, 0.12584506034851062, -0.28065980911254895, -0.47394145965576184, -0.08431018829345716, 1.4159229850769042, 0.03840814590454089, 0.08442770004272449, -0.10425199508667005]","[0.13200445421768434, -0.008452434759854667, 0.05037470288055574]"
